county,name,agency_collection_num,surv_year,collection_date,trap_nights,trap,trap_problem_bit,num_trap,sex,num_count,collection_type,code,site_latitude,site_longitude,collection_latitude,collection_longitude
LosAngeles,San Gabriel Valley MVCD,1641,2018,9/18/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.116019,-118.147016,34.116019,-118.147016
LosAngeles,San Gabriel Valley MVCD,1642,2018,9/18/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.08835,-118.11264,34.08835,-118.11264
LosAngeles,San Gabriel Valley MVCD,1645,2018,9/18/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.156044,-118.150466,34.156044,-118.150466
LosAngeles,San Gabriel Valley MVCD,1648,2018,9/18/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.177118,-118.096749,34.177118,-118.096749
LosAngeles,San Gabriel Valley MVCD,1649,2018,9/18/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,6,abundance,SGVA,34.099061,-118.082343,34.099061,-118.082343
LosAngeles,San Gabriel Valley MVCD,1650,2018,9/18/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.107206,-118.093225,34.107206,-118.093225
LosAngeles,San Gabriel Valley MVCD,1651,2018,9/18/18 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.09735,-118.118753,34.09735,-118.118753
LosAngeles,San Gabriel Valley MVCD,1653,2018,9/18/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,8,abundance,SGVA,34.170912,-118.061364,34.170912,-118.061364
LosAngeles,San Gabriel Valley MVCD,1655,2018,9/18/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,9,abundance,SGVA,34.097765,-118.037892,34.097765,-118.037892
LosAngeles,San Gabriel Valley MVCD,1657,2018,9/18/18 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,7,abundance,SGVA,34.091872,-118.003364,34.091872,-118.003364
LosAngeles,San Gabriel Valley MVCD,1663,2018,9/18/18 0:00,14,CDC Autocidal Gravid Ovitrap (counts),FALSE,1,Females - Mixed,2,abundance,SGVA,34.105714,-118.062942,34.105714,-118.062942
LosAngeles,San Gabriel Valley MVCD,1664,2018,9/18/18 0:00,7,CDC Autocidal Gravid Ovitrap (counts),FALSE,1,Females - Mixed,7,abundance,SGVA,34.099803,-117.999514,34.099803,-117.999514
LosAngeles,San Gabriel Valley MVCD,1665,2018,9/18/18 0:00,14,CDC Autocidal Gravid Ovitrap (counts),FALSE,1,Females - Mixed,8,abundance,SGVA,34.164015,-118.040981,34.164015,-118.040981
LosAngeles,San Gabriel Valley MVCD,1666,2018,9/20/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.143905,-118.051194,34.143905,-118.051194
LosAngeles,San Gabriel Valley MVCD,1667,2018,9/20/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.103704,-117.931422,34.103704,-117.931422
LosAngeles,San Gabriel Valley MVCD,1670,2018,9/20/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,5,abundance,SGVA,34.121891,-117.993699,34.121891,-117.993699
LosAngeles,San Gabriel Valley MVCD,1671,2018,9/20/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.148705,-118.002144,34.148705,-118.002144
LosAngeles,San Gabriel Valley MVCD,1673,2018,9/20/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,18,abundance,SGVA,34.100239,-118.002781,34.100239,-118.002781
LosAngeles,San Gabriel Valley MVCD,1674,2018,9/20/18 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,13,abundance,SGVA,34.091872,-118.003364,34.091872,-118.003364
LosAngeles,San Gabriel Valley MVCD,1693,2018,9/20/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.025476,-117.854034,34.025476,-117.854034
LosAngeles,San Gabriel Valley MVCD,1679,2018,9/21/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,3,abundance,SGVA,34.121323,-117.851656,34.121323,-117.851656
LosAngeles,San Gabriel Valley MVCD,1680,2018,9/21/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.126385,-117.890868,34.126385,-117.890868
LosAngeles,San Gabriel Valley MVCD,1681,2018,9/21/18 0:00,1,BG Sentinel,FALSE,2,Females - Mixed,27,abundance,SGVA,34.139442,-117.859417,34.139442,-117.859417
LosAngeles,San Gabriel Valley MVCD,1697,2018,9/25/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.099061,-118.082343,34.099061,-118.082343
LosAngeles,San Gabriel Valley MVCD,1698,2018,9/25/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.161101,-118.064417,34.161101,-118.064417
LosAngeles,San Gabriel Valley MVCD,1705,2018,9/25/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.08835,-118.11264,34.08835,-118.11264
LosAngeles,San Gabriel Valley MVCD,1707,2018,9/25/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.145642,-117.970519,34.145642,-117.970519
LosAngeles,San Gabriel Valley MVCD,1708,2018,9/25/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.121891,-117.993699,34.121891,-117.993699
LosAngeles,San Gabriel Valley MVCD,1709,2018,9/25/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.115259,-118.031543,34.115259,-118.031543
LosAngeles,San Gabriel Valley MVCD,1712,2018,9/25/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,3,abundance,SGVA,34.097765,-118.037892,34.097765,-118.037892
LosAngeles,San Gabriel Valley MVCD,1715,2018,9/25/18 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.091872,-118.003364,34.091872,-118.003364
LosAngeles,San Gabriel Valley MVCD,1717,2018,9/27/18 0:00,1,BG Sentinel,FALSE,2,Females - Mixed,4,abundance,SGVA,34.067093,-117.956546,34.067093,-117.956546
LosAngeles,San Gabriel Valley MVCD,1722,2018,9/27/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.126385,-117.890868,34.126385,-117.890868
LosAngeles,San Gabriel Valley MVCD,1725,2018,9/27/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.047878,-117.975307,34.047878,-117.975307
LosAngeles,San Gabriel Valley MVCD,1535,2018,9/4/18 0:00,7,CDC Autocidal Gravid Ovitrap (counts),FALSE,1,Females - Mixed,25,abundance,SGVA,34.165196,-118.070397,34.165196,-118.070397
LosAngeles,San Gabriel Valley MVCD,1536,2018,9/4/18 0:00,7,CDC Autocidal Gravid Ovitrap (counts),FALSE,1,Females - Mixed,11,abundance,SGVA,34.129358,-118.085803,34.129358,-118.085803
LosAngeles,San Gabriel Valley MVCD,1537,2018,9/4/18 0:00,7,CDC Autocidal Gravid Ovitrap (counts),FALSE,1,Females - Mixed,11,abundance,SGVA,34.129358,-118.085803,34.129358,-118.085803
LosAngeles,San Gabriel Valley MVCD,1503,2018,9/5/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.145642,-117.970519,34.145642,-117.970519
LosAngeles,San Gabriel Valley MVCD,1508,2018,9/5/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,6,abundance,SGVA,34.155509,-117.967648,34.155509,-117.967648
LosAngeles,San Gabriel Valley MVCD,1510,2018,9/5/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,10,abundance,SGVA,34.097765,-118.037892,34.097765,-118.037892
LosAngeles,San Gabriel Valley MVCD,1511,2018,9/5/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,13,abundance,SGVA,34.143905,-118.051194,34.143905,-118.051194
LosAngeles,San Gabriel Valley MVCD,1512,2018,9/5/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.099061,-118.082343,34.099061,-118.082343
LosAngeles,San Gabriel Valley MVCD,1514,2018,9/5/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,10,abundance,SGVA,34.170912,-118.061364,34.170912,-118.061364
LosAngeles,San Gabriel Valley MVCD,1515,2018,9/5/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.161101,-118.064417,34.161101,-118.064417
LosAngeles,San Gabriel Valley MVCD,1519,2018,9/5/18 0:00,1,Gravid trap,FALSE,1,Females - Gravid,4,abundance,SGVA,34.132868,-117.796704,34.132868,-117.796704
LosAngeles,San Gabriel Valley MVCD,1521,2018,9/5/18 0:00,1,Gravid trap,FALSE,1,Females - Gravid,2,abundance,SGVA,34.121323,-117.851656,34.121323,-117.851656
LosAngeles,San Gabriel Valley MVCD,1553,2018,9/5/18 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.097765,-118.037892,34.097765,-118.037892
LosAngeles,San Gabriel Valley MVCD,1554,2018,9/5/18 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.087736,-118.09423,34.087736,-118.09423
LosAngeles,San Gabriel Valley MVCD,1539,2018,9/6/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,3,abundance,SGVA,34.177118,-118.096749,34.177118,-118.096749
LosAngeles,San Gabriel Valley MVCD,1533,2018,9/7/18 0:00,1,Gravid trap,FALSE,1,Females - Gravid,9,abundance,SGVA,34.087813,-117.845844,34.087813,-117.845844
LosAngeles,San Gabriel Valley MVCD,1545,2018,9/7/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.203289,-118.158826,34.203289,-118.158826
LosAngeles,San Gabriel Valley MVCD,1546,2018,9/7/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.171488,-118.123441,34.171488,-118.123441
LosAngeles,San Gabriel Valley MVCD,1548,2018,9/7/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,3,abundance,SGVA,34.116019,-118.147016,34.116019,-118.147016
LosAngeles,San Gabriel Valley MVCD,1552,2018,9/7/18 0:00,8,CDC Autocidal Gravid Ovitrap (counts),FALSE,1,Females - Mixed,15,abundance,SGVA,34.116019,-118.147016,34.116019,-118.147016
LosAngeles,San Gabriel Valley MVCD,1556,2018,9/7/18 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.155274,-118.078415,34.155274,-118.078415
LosAngeles,San Gabriel Valley MVCD,1558,2018,9/7/18 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,5,abundance,SGVA,34.091872,-118.003364,34.091872,-118.003364
LosAngeles,San Gabriel Valley MVCD,1559,2018,9/7/18 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,5,abundance,SGVA,34.171488,-118.123441,34.171488,-118.123441
LosAngeles,San Gabriel Valley MVCD,1560,2018,9/7/18 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,33,abundance,SGVA,34.177224,-118.107924,34.177224,-118.107924
LosAngeles,San Gabriel Valley MVCD,1561,2018,9/7/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.066077,-118.035487,34.066077,-118.035487
LosAngeles,San Gabriel Valley MVCD,1566,2018,9/7/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.064153,-118.086618,34.064153,-118.086618
LosAngeles,San Gabriel Valley MVCD,1567,2018,9/7/18 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.0724,-117.964783,34.0724,-117.964783
LosAngeles,San Gabriel Valley MVCD,1797,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.106376,-117.763471,34.106376,-117.763471
LosAngeles,San Gabriel Valley MVCD,1798,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.138681,-117.768031,34.138681,-117.768031
LosAngeles,San Gabriel Valley MVCD,1799,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,5,abundance,SGVA,34.116063,-117.804913,34.116063,-117.804913
LosAngeles,San Gabriel Valley MVCD,1800,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,5,abundance,SGVA,34.111752,-117.83444,34.111752,-117.83444
LosAngeles,San Gabriel Valley MVCD,1802,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.108094,-117.803208,34.108094,-117.803208
LosAngeles,San Gabriel Valley MVCD,1803,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.138681,-117.768031,34.138681,-117.768031
LosAngeles,San Gabriel Valley MVCD,1804,2019,10/1/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.138681,-117.768031,34.138681,-117.768031
LosAngeles,San Gabriel Valley MVCD,1805,2019,10/1/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.111752,-117.83444,34.111752,-117.83444
LosAngeles,San Gabriel Valley MVCD,1810,2019,10/1/19 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.157225,-117.848949,34.157225,-117.848949
LosAngeles,San Gabriel Valley MVCD,1811,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.0928,-117.866912,34.0928,-117.866912
LosAngeles,San Gabriel Valley MVCD,1814,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.127691,-117.775373,34.127691,-117.775373
LosAngeles,San Gabriel Valley MVCD,1815,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.131664,-117.713163,34.131664,-117.713163
LosAngeles,San Gabriel Valley MVCD,1816,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.09335,-117.71071,34.09335,-117.71071
LosAngeles,San Gabriel Valley MVCD,1817,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.093882,-117.810176,34.093882,-117.810176
LosAngeles,San Gabriel Valley MVCD,1823,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,5,abundance,SGVA,34.13031,-117.901314,34.13031,-117.901314
LosAngeles,San Gabriel Valley MVCD,1825,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.102166,-117.898493,34.102166,-117.898493
LosAngeles,San Gabriel Valley MVCD,1826,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.143598,-117.85077,34.143598,-117.85077
LosAngeles,San Gabriel Valley MVCD,1827,2019,10/1/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.088768,-117.966206,34.088768,-117.966206
LosAngeles,San Gabriel Valley MVCD,1828,2019,10/1/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.097765,-118.037892,34.097765,-118.037892
LosAngeles,San Gabriel Valley MVCD,1829,2019,10/1/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.09735,-118.118753,34.09735,-118.118753
LosAngeles,San Gabriel Valley MVCD,1831,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.084755,-118.104665,34.084755,-118.104665
LosAngeles,San Gabriel Valley MVCD,1832,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.107841,-118.057269,34.107841,-118.057269
LosAngeles,San Gabriel Valley MVCD,1834,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.099996,-118.076476,34.099996,-118.076476
LosAngeles,San Gabriel Valley MVCD,1840,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.066077,-118.035487,34.066077,-118.035487
LosAngeles,San Gabriel Valley MVCD,1842,2019,10/1/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,6,abundance,SGVA,34.071754,-117.963777,34.071754,-117.963777
LosAngeles,San Gabriel Valley MVCD,1920,2019,10/10/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.110906,-118.109388,34.110906,-118.109388
LosAngeles,San Gabriel Valley MVCD,1921,2019,10/10/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.143905,-118.051194,34.143905,-118.051194
LosAngeles,San Gabriel Valley MVCD,1923,2019,10/10/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.086587,-117.964115,34.086587,-117.964115
LosAngeles,San Gabriel Valley MVCD,1927,2019,10/10/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.085303,-118.019739,34.085303,-118.019739
LosAngeles,San Gabriel Valley MVCD,1929,2019,10/10/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.091142,-118.000572,34.091142,-118.000572
LosAngeles,San Gabriel Valley MVCD,1931,2019,10/10/19 0:00,1,BG Sentinel,FALSE,1,Females - Unfed,1,abundance,SGVA,34.143905,-118.051194,34.143905,-118.051194
LosAngeles,San Gabriel Valley MVCD,1934,2019,10/10/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.115259,-118.031543,34.115259,-118.031543
LosAngeles,San Gabriel Valley MVCD,1935,2019,10/10/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.179711,-118.133355,34.179711,-118.133355
LosAngeles,San Gabriel Valley MVCD,1936,2019,10/10/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,6,abundance,SGVA,34.129358,-118.085803,34.129358,-118.085803
LosAngeles,San Gabriel Valley MVCD,1937,2019,10/10/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.145642,-117.970519,34.145642,-117.970519
LosAngeles,San Gabriel Valley MVCD,1938,2019,10/10/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.187286,-118.14771,34.187286,-118.14771
LosAngeles,San Gabriel Valley MVCD,1941,2019,10/10/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.164015,-118.040981,34.164015,-118.040981
LosAngeles,San Gabriel Valley MVCD,1942,2019,10/10/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.177118,-118.096749,34.177118,-118.096749
LosAngeles,San Gabriel Valley MVCD,1943,2019,10/10/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.116019,-118.147016,34.116019,-118.147016
LosAngeles,San Gabriel Valley MVCD,1945,2019,10/10/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,6,abundance,SGVA,34.147195,-118.025748,34.147195,-118.025748
LosAngeles,San Gabriel Valley MVCD,1951,2019,10/11/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,8,abundance,SGVA,34.071056,-117.940369,34.071056,-117.940369
LosAngeles,San Gabriel Valley MVCD,1952,2019,10/11/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.088925,-117.763005,34.088925,-117.763005
LosAngeles,San Gabriel Valley MVCD,1955,2019,10/11/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,3,abundance,SGVA,34.027355,-117.878892,34.027355,-117.878892
LosAngeles,San Gabriel Valley MVCD,1956,2019,10/11/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,13,abundance,SGVA,34.043362,-117.900966,34.043362,-117.900966
LosAngeles,San Gabriel Valley MVCD,1957,2019,10/15/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,3,abundance,SGVA,34.113011,-117.874523,34.113011,-117.874523
LosAngeles,San Gabriel Valley MVCD,1958,2019,10/15/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.0928,-117.866912,34.0928,-117.866912
LosAngeles,San Gabriel Valley MVCD,1965,2019,10/15/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.089258,-117.831112,34.089258,-117.831112
LosAngeles,San Gabriel Valley MVCD,1973,2019,10/15/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.09735,-118.118753,34.09735,-118.118753
LosAngeles,San Gabriel Valley MVCD,1980,2019,10/15/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.084755,-118.104665,34.084755,-118.104665
LosAngeles,San Gabriel Valley MVCD,1967,2019,10/16/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,6,abundance,SGVA,34.125035,-117.856155,34.125035,-117.856155
LosAngeles,San Gabriel Valley MVCD,2035,2019,10/17/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.179711,-118.133355,34.179711,-118.133355
LosAngeles,San Gabriel Valley MVCD,2036,2019,10/17/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.129358,-118.085803,34.129358,-118.085803
LosAngeles,San Gabriel Valley MVCD,2037,2019,10/17/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,5,abundance,SGVA,34.145642,-117.970519,34.145642,-117.970519
LosAngeles,San Gabriel Valley MVCD,2038,2019,10/17/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.144423,-117.945259,34.144423,-117.945259
LosAngeles,San Gabriel Valley MVCD,2041,2019,10/17/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,4,abundance,SGVA,34.164015,-118.040981,34.164015,-118.040981
LosAngeles,San Gabriel Valley MVCD,2042,2019,10/17/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,3,abundance,SGVA,34.159345,-118.095827,34.159345,-118.095827
LosAngeles,San Gabriel Valley MVCD,2044,2019,10/17/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.067778,-117.891944,34.067778,-117.891944
LosAngeles,San Gabriel Valley MVCD,2047,2019,10/17/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,3,abundance,SGVA,34.025476,-117.854034,34.025476,-117.854034
LosAngeles,San Gabriel Valley MVCD,2048,2019,10/17/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.027355,-117.878892,34.027355,-117.878892
LosAngeles,San Gabriel Valley MVCD,2051,2019,10/17/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.08945,-117.889852,34.08945,-117.889852
LosAngeles,San Gabriel Valley MVCD,2054,2019,10/17/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,7,abundance,SGVA,34.071056,-117.940369,34.071056,-117.940369
LosAngeles,San Gabriel Valley MVCD,2055,2019,10/17/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,9,abundance,SGVA,34.118333,-118.048333,34.118333,-118.048333
LosAngeles,San Gabriel Valley MVCD,2059,2019,10/17/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.148705,-118.002144,34.148705,-118.002144
LosAngeles,San Gabriel Valley MVCD,2060,2019,10/17/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.147195,-118.025748,34.147195,-118.025748
LosAngeles,San Gabriel Valley MVCD,2021,2019,10/18/19 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.138681,-117.768031,34.138681,-117.768031
LosAngeles,San Gabriel Valley MVCD,2022,2019,10/18/19 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,SGVA,34.147581,-117.886128,34.147581,-117.886128
LosAngeles,San Gabriel Valley MVCD,2025,2019,10/18/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.106376,-117.763471,34.106376,-117.763471
LosAngeles,San Gabriel Valley MVCD,2027,2019,10/18/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.138681,-117.768031,34.138681,-117.768031
LosAngeles,San Gabriel Valley MVCD,2029,2019,10/18/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.138681,-117.768031,34.138681,-117.768031
LosAngeles,San Gabriel Valley MVCD,2030,2019,10/18/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.138681,-117.768031,34.138681,-117.768031
LosAngeles,San Gabriel Valley MVCD,2032,2019,10/18/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,5,abundance,SGVA,34.110905,-117.820076,34.110905,-117.820076
LosAngeles,San Gabriel Valley MVCD,2033,2019,10/18/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,3,abundance,SGVA,34.138681,-117.768031,34.138681,-117.768031
LosAngeles,San Gabriel Valley MVCD,2062,2019,10/22/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.122993,-117.718781,34.122993,-117.718781
LosAngeles,San Gabriel Valley MVCD,2068,2019,10/22/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,15,abundance,SGVA,34.139442,-117.859417,34.139442,-117.859417
LosAngeles,San Gabriel Valley MVCD,2071,2019,10/22/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,26,abundance,SGVA,34.143134,-117.887341,34.143134,-117.887341
LosAngeles,San Gabriel Valley MVCD,2072,2019,10/22/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,SGVA,34.101643,-117.872442,34.101643,-117.872442
LosAngeles,San Gabriel Valley MVCD,2073,2019,10/22/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,4,abundance,SGVA,34.092797,-117.834463,34.092797,-117.834463
LosAngeles,San Gabriel Valley MVCD,2074,2019,10/22/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.089414,-117.920022,34.089414,-117.920022
LosAngeles,San Gabriel Valley MVCD,2076,2019,10/22/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.131664,-117.713163,34.131664,-117.713163
LosAngeles,San Gabriel Valley MVCD,2077,2019,10/22/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,2,abundance,SGVA,34.125035,-117.856155,34.125035,-117.856155
LosAngeles,San Gabriel Valley MVCD,2078,2019,10/22/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.13031,-117.901314,34.13031,-117.901314
LosAngeles,San Gabriel Valley MVCD,2081,2019,10/22/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.093882,-117.810176,34.093882,-117.810176
LosAngeles,San Gabriel Valley MVCD,2082,2019,10/22/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,1,abundance,SGVA,34.112405,-117.916914,34.112405,-117.916914
LosAngeles,San Gabriel Valley MVCD,2083,2019,10/22/19 0:00,1,BG Sentinel,FALSE,1,Females - Mixed,2,abundance,SGVA,34.088768,-117.966206,34.088768,-117.966206
LosAngeles,San Gabriel Valley MVCD,2084,2019,10/22/19 0:00,1,Gravid trap,FALSE,1,Females - Mixed,5,abundance,SGVA,34.113011,-117.874523,34.113011,-117.874523
